id;company_id;order_number;status;total_amount;ensurence_type;order_date;currency;incoterms;mode;payment_terms;email_agent;tracking_id;net_total;additional_cost;total;length;width;height;volume;weight_kg;weight_lb;pallet_quantity;pallet_quantity_real;bill_of_lading;date_required_in_destination;date_planned_pickup;date_actual_pickup;date_estimated_hub_arrival;date_actual_hub_arrival;date_etd;date_atd;date_eta;date_ata;date_consolidation;release_date;insurance_cost;ground_transport_cost_1;ground_transport_cost_2;cost_nationalization;cost_ofr_estimated;cost_ofr_real;estimated_pallet_cost;real_cost_estimated_po;real_cost_real_po;other_costs;other_expenses;variable_calculare_weight;savings_ofr_fcl;saving_pickup;saving_executed;saving_not_executed;notes;comments;created_at;updated_at;kanban_status_id;ship_to_id;vendor_id;planned_hub_id;actual_hub_id;bill_to_id;material_type;length_cm;width_cm;height_cm;confirmation_hash;hash_expires_at;confirmation_email_sent;confirmation_email_sent_at;update_date_po;confirm_update_date_po;rejection_reason;factory_proforma_number;mbl_number;container_type;container_number;shipping_line;port_of_loading_validated;is_dropship;applies_tlc;applies_af;has_facture_merca;used_rate_ok;uses_bonded_warehouse;apply_technical_note;etd_initial_validated;date_booking_request;date_booking_authorized;date_theorical_load;date_variable_date;date_received;date_etd_initial;inspection_date;vgm_cut_date;balance_payment_date;local_charges_payment_date;bonded_warehouse_enter;bonded_warehouse_exit;receipt_note_date;estimated_dc_availability_date;logistics_incoterm;price_incoterm;reason;category;forwarder_name;cargo_invoice_number;tariff_type;route_label;retail_group;customer_type;trading_company;service_provider;customs_dua;invoice;factura_merca;case_number_file;receipt_note;visibility_notes;departure_port;arrival_port;Invoice_amount;freight_amount;arrival_status;delay_days;container_free_days;etd_dates_difference;eta_dates_difference;date_eta_initial;date_invoice_received;date_vendor_document_received;deleted_at;cbm;dif_load_date;consolidator_name;vendor_number;emision_date_po;forwader_date;last_email_type_sent;last_email_sent_at;email_sent_history;insurance_type;carga_lista_validada;porth_pol;porth_pol_name;porth_pod;porth_pod_name;porth_origin;porth_final_destination;porth_carrier_code;porth_vessel_voyage;porth_shipment_number;porth_modality;freight_type;porth_first_eta;porth_first_etd;porth_ready;porth_to_origin_port;porth_at_origin_port;porth_in_transit;porth_at_destination_port;porth_to_final_destination;porth_delivered;porth_phase;porth_priority;porth_manual_tracking;porth_free_time_at_destination;porth_id;last_porth_sync_at
18213;1;1103929;draft;135604.00;pending;2025-12-11;USD;FOB;;;;;135604.00;;135604.00;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;5;;620;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;EPAVZ251003-05;;;;;false;false;false;false;false;false;false;false;false;;;2025-12-30 00:00:00;2025-12-30 00:00:00;;;;;;;;;;;CIF;FOB;PEDIDO COMPRA;;;;;ZF - FERRETERIA EPA, C.A.;76;EPA;OLO1;;;0001-223425;;5079;;;NINGBO, CHINA;PUERTO CABELLO, VENEZUELA;135604.00;;;0;0;0;0;;;;;0.00;;HARMONY (ZF);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18214;1;1103930;draft;75172.50;pending;2025-12-11;USD;FOB;;;;;75172.50;;75172.50;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;5;;620;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;EPAVZ251003-06;;;;;false;false;false;false;false;false;false;false;false;;;2025-12-30 00:00:00;2025-12-30 00:00:00;;;;;;;;;2026-01-20 00:00:00;;CIF;FOB;PEDIDO COMPRA;;;;;Directo VE - FERRETERIA EPA, C.A.;76;EPA;OLO1;;-- N/A --;0001-223345;;4994;7400;;NINGBO, CHINA;PUERTO CABELLO, VENEZUELA;75172.50;;;0;0;0;0;;;;;0.00;;Harmony (Drop Ship EPA VE);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18215;1;1103932;draft;50899.26;pending;2025-12-11;USD;FOB;;;;;50899.26;;50899.26;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;5;;620;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;EPAVZ251003-08;;;;;false;false;false;false;false;false;false;false;false;;;2025-12-15 00:00:00;2025-12-15 00:00:00;;;;;;;;;2026-02-10 00:00:00;;FOB;FOB;PEDIDO COMPRA;;;;;Directo VE - FERRETERIA EPA, C.A.;76;EPA;OLO1;;-- N/A --;0001-223402;;5046;7444;;NINGBO, CHINA;PUERTO CABELLO, VENEZUELA;50899.26;;;0;0;0;0;;;;;0.00;;Harmony (Drop Ship EPA VE);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18216;1;1103935;draft;42772.54;pending;2025-12-11;USD;FOB;;;;;42772.54;;42772.54;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;5;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21018;;;;;false;false;true;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;2026-03-04 00:00:00;;FOB;FOB;MIXTO;;;;;Directo CR - FERRETERIA EPA, S.A.;71;EPA;OLO1;;-- N/A --;15644;;5070;7490;;NANSHA, CHINA;CALDERA, COSTA RICA;42772.54;;;0;0;0;0;;;;;0.00;;HARMONY (Dropship CR);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18217;1;1103936;draft;37546.34;pending;2025-12-11;USD;FOB;;;;;37546.34;;37546.34;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;5;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21019;;;;;false;false;true;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;2026-02-11 00:00:00;;FOB;FOB;PEDIDO COMPRA;;;;;Directo CR - FERRETERIA EPA, S.A.;71;EPA;OLO1;;-- N/A --;15615;;5042;7447;;NANSHA, CHINA;CALDERA, COSTA RICA;37546.34;;;0;0;0;0;;;;;0.00;;HARMONY (Dropship CR);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18218;1;1103937;draft;52012.49;pending;2025-12-11;USD;FOB;;;;;52012.49;;52012.49;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;5;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21020;;;;;false;false;true;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;2026-02-24 00:00:00;;FOB;FOB;PEDIDO COMPRA;;;;;Directo CR - FERRETERIA EPA, S.A.;71;EPA;OLO1;;-- N/A --;15636;;5071;7476;;NANSHA, CHINA;CALDERA, COSTA RICA;52012.49;;;0;0;0;0;;;;;0.00;;HARMONY (Dropship CR);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18219;1;1103938;draft;44072.60;pending;2025-12-11;USD;FOB;;;;;44072.60;;44072.60;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;2;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21021;;;;;false;false;true;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;;;FOB;FOB;CNY;;;;;Directo CR - FERRETERIA EPA, S.A.;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;CALDERA, COSTA RICA;;;;0;0;0;0;;;;;0.00;;HARMONY (Dropship CR);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18220;1;1103939;draft;78252.87;pending;2025-12-11;USD;FOB;;;;;78252.87;;78252.87;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;5;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21022;;;;;false;false;true;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;2026-02-20 00:00:00;;FOB;FOB;MIXTO;;;;;Directo CR - FERRETERIA EPA, S.A.;71;EPA;OLO1;;-- N/A --;15643;;5072;7471;;NANSHA, CHINA;CALDERA, COSTA RICA;78252.87;;;0;0;0;0;;;;;0.00;;HARMONY (Dropship CR);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18221;1;1103941;draft;55625.83;pending;2025-12-11;USD;FOB;;;;;55625.83;;55625.83;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;3;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21024;;;;;false;false;false;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;;;FOB;FOB;CNY;;;;;ZF - OVERSEAS LOGISTICS OPERATIONS;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;ACAJUTLA, EL SALVADOR;;;;0;0;0;0;;;;;0.00;;HARMONY (ZF);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18222;1;1103944;draft;30301.30;pending;2025-12-11;USD;FOB;;;;;30301.30;;30301.30;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;5;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21027;;;;;false;false;false;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;2026-03-04 00:00:00;;FOB;FOB;PEDIDO COMPRA;;;;;Directo GT - FERRETERIA EPA, S.A. (Guatemala);71;EPA;OLO1;;-- N/A --;21027;;5082;7491;;NANSHA, CHINA;QUETZAL, GUATEMALA;30301.30;;;0;0;0;0;;;;;0.00;;HARMONY (Dropship GT);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18223;1;1103945;draft;100249.35;pending;2025-12-11;USD;FOB;;;;;100249.35;;100249.35;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;5;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21028;;;;;false;false;false;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;2026-02-23 00:00:00;;CIF;FOB;PEDIDO COMPRA;;;;;Directo VE - FERRETERIA EPA, C.A.;71;EPA;OLO1;;-- N/A --;15627;;5068;7475;;NANSHA, CHINA;PUERTO CABELLO, VENEZUELA;100249.35;;;0;0;0;0;;;;;0.00;;Harmony (Drop Ship EPA VE);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18224;1;1103946;draft;63944.10;pending;2025-12-11;USD;FOB;;;;;63944.10;;63944.10;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;3;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21029;;;;;false;false;false;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;;;CIF;FOB;CNY;;;;;Directo VE - FERRETERIA EPA, C.A.;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;PUERTO CABELLO, VENEZUELA;;;;0;0;0;0;;;;;0.00;;Harmony (Drop Ship EPA VE);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18225;1;1103947;draft;53792.25;pending;2025-12-11;USD;FOB;;;;;53792.25;;53792.25;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;2;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21030;;;;;false;false;false;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;;;FOB;FOB;CNY;;;;;Directo VE - FERRETERIA EPA, C.A.;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;PUERTO CABELLO, VENEZUELA;;;;0;0;0;0;;;;;0.00;;Harmony (Drop Ship EPA VE);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18226;1;1103949;draft;35895.31;pending;2025-12-11;USD;FOB;;;;;35895.31;;35895.31;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;5;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21032;;;;;false;false;false;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;2026-02-18 00:00:00;;CIF;FOB;PEDIDO COMPRA;;;;;Directo VE - FERRETERIA EPA, C.A.;71;EPA;OLO1;;-- N/A --;15626;;5053;7462;;NANSHA, CHINA;PUERTO CABELLO, VENEZUELA;35895.31;;;0;0;0;0;;;;;0.00;;Harmony (Drop Ship EPA VE);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18227;1;1103950;draft;35855.28;pending;2025-12-11;USD;FOB;;;;;35855.28;;35855.28;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;5;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21033;;;;;false;false;false;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;;;CIF;FOB;CNY;;;;;Directo VE - FERRETERIA EPA, C.A.;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;PUERTO CABELLO, VENEZUELA;;;;0;0;0;0;;;;;0.00;;Harmony (Drop Ship EPA VE);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18228;1;1103951;draft;41968.99;pending;2025-12-11;USD;FOB;;;;;41968.99;;41968.99;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 14:52:27;2026-03-19 14:52:27;5;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21034;;;;;false;false;false;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;2026-02-17 00:00:00;;CIF;FOB;MIXTO;;;;;Directo VE - FERRETERIA EPA, C.A.;71;EPA;OLO1;;-- N/A --;15625;;5058;7457;;NANSHA, CHINA;PUERTO CABELLO, VENEZUELA;41968.99;;;0;0;0;0;;;;;0.00;;Harmony (Drop Ship EPA VE);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18229;1;1103952;draft;44308.53;pending;2025-12-11;USD;FOB;;;;;44308.53;;44308.53;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:30;2026-03-19 15:19:30;5;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21035;;;;;false;false;false;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;2026-02-23 00:00:00;;CIF;FOB;PEDIDO COMPRA;;;;;Directo VE - FERRETERIA EPA, C.A.;71;EPA;OLO1;;-- N/A --;15624;;5067;7474;;NANSHA, CHINA;PUERTO CABELLO, VENEZUELA;44308.53;;;0;0;0;0;;;;;0.00;;Harmony (Drop Ship EPA VE);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18230;1;1103953;draft;63431.15;pending;2025-12-11;USD;FOB;;;;;63431.15;;63431.15;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:30;2026-03-19 15:19:30;3;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21036;;;;;false;false;false;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;;;CIF;FOB;CNY;;;;;Directo VE - FERRETERIA EPA, C.A.;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;PUERTO CABELLO, VENEZUELA;;;;0;0;0;0;;;;;0.00;;Harmony (Drop Ship EPA VE);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18231;1;1103955;draft;67691.50;pending;2025-12-11;USD;FOB;;;;;67691.50;;67691.50;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:30;2026-03-19 15:19:30;5;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21038;;;;;false;false;false;false;false;false;false;true;false;;;2025-12-28 00:00:00;2025-12-28 00:00:00;;;;;;;;;2026-03-05 00:00:00;;CIF;FOB;CNY;;;;;Directo VE - FERRETERIA EPA, C.A.;71;EPA;OLO1;;-- N/A --;15639;;5095;7494;;NANSHA, CHINA;PUERTO CABELLO, VENEZUELA;67691.50;;;0;0;0;0;;;;;0.00;;Harmony (Drop Ship EPA VE);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18232;1;1103956;draft;116815.91;pending;2025-12-11;USD;FOB;;;;;116815.91;;116815.91;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:30;2026-03-19 15:19:30;2;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21040;;;;;false;false;true;false;false;false;false;true;false;;;2026-03-01 00:00:00;2026-03-01 00:00:00;;;;;;;;;;;FOB;FOB;CNY;;;;;Directo CR - FERRETERIA EPA, S.A.;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;CALDERA, COSTA RICA;;;;0;0;0;0;;;;;0.00;;HARMONY (Dropship CR);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18233;1;1103957;draft;58932.02;pending;2025-12-11;USD;FOB;;;;;58932.02;;58932.02;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:30;2026-03-19 15:19:30;2;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21041;;;;;false;false;true;false;false;false;false;true;false;;;2026-03-01 00:00:00;2026-03-01 00:00:00;;;;;;;;;;;FOB;FOB;CNY;;;;;Directo CR - FERRETERIA EPA, S.A.;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;CALDERA, COSTA RICA;;;;0;0;0;0;;;;;0.00;;HARMONY (Dropship CR);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18234;1;1103958;draft;64371.82;pending;2025-12-11;USD;FOB;;;;;64371.82;;64371.82;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:30;2026-03-19 15:19:30;2;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21042;;;;;false;false;true;false;false;false;false;true;false;;;2026-03-01 00:00:00;2026-03-01 00:00:00;;;;;;;;;;;FOB;FOB;CNY;;;;;Directo CR - FERRETERIA EPA, S.A.;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;CALDERA, COSTA RICA;;;;0;0;0;0;;;;;0.00;;HARMONY (Dropship CR);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18235;1;1103959;draft;39393.89;pending;2025-12-11;USD;FOB;;;;;39393.89;;39393.89;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:30;2026-03-19 15:19:30;2;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21043;;;;;false;false;true;false;false;false;false;true;false;;;2026-03-01 00:00:00;2026-03-01 00:00:00;;;;;;;;;;;FOB;FOB;CNY;;;;;Directo CR - FERRETERIA EPA, S.A.;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;CALDERA, COSTA RICA;;;;0;0;0;0;;;;;0.00;;HARMONY (Dropship CR);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18236;1;1103960;draft;45090.87;pending;2025-12-11;USD;FOB;;;;;45090.87;;45090.87;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:30;2026-03-19 15:19:30;2;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21044;;;;;false;false;true;false;false;false;false;true;false;;;2026-03-01 00:00:00;2026-03-01 00:00:00;;;;;;;;;;;FOB;FOB;CNY;;;;;Directo CR - FERRETERIA EPA, S.A.;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;CALDERA, COSTA RICA;;;;0;0;0;0;;;;;0.00;;HARMONY (Dropship CR);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18237;1;1103961;draft;52315.15;pending;2025-12-11;USD;FOB;;;;;52315.15;;52315.15;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:30;2026-03-19 15:19:30;3;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21045;;;;;false;false;true;false;false;false;false;true;false;;;2026-03-01 00:00:00;2026-03-01 00:00:00;;;;;;;;;;;FOB;FOB;CNY;;;;;Directo CR - FERRETERIA EPA, S.A.;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;CALDERA, COSTA RICA;;;;0;0;0;0;;;;;0.00;;HARMONY (Dropship CR);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18238;1;1103962;draft;61729.27;pending;2025-12-11;USD;FOB;;;;;61729.27;;61729.27;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:31;2026-03-19 15:19:31;2;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21046;;;;;false;false;true;false;false;false;false;true;false;;;2026-03-01 00:00:00;2026-03-01 00:00:00;;;;;;;;;;;FOB;FOB;CNY;;;;;Directo CR - FERRETERIA EPA, S.A.;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;CALDERA, COSTA RICA;;;;0;0;0;0;;;;;0.00;;HARMONY (Dropship CR);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18239;1;1103963;draft;84764.23;pending;2025-12-11;USD;FOB;;;;;84764.23;;84764.23;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:31;2026-03-19 15:19:31;2;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21047;;;;;false;false;true;false;false;false;false;true;false;;;2026-03-01 00:00:00;2026-03-01 00:00:00;;;;;;;;;;;FOB;FOB;CNY;;;;;Directo CR - FERRETERIA EPA, S.A.;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;CALDERA, COSTA RICA;;;;0;0;0;0;;;;;0.00;;HARMONY (Dropship CR);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18240;1;1103964;draft;41267.48;pending;2025-12-11;USD;FOB;;;;;41267.48;;41267.48;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:31;2026-03-19 15:19:31;2;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21048;;;;;false;false;false;false;false;false;false;true;false;;;2026-03-01 00:00:00;2026-03-01 00:00:00;;;;;;;;;;;DAP;DAP;CNY;;;;;ZF - OVERSEAS LOGISTICS OPERATIONS;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;ACAJUTLA, EL SALVADOR;;;;0;0;0;0;;;;;0.00;;HARMONY (ZF);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18241;1;1103965;draft;53152.13;pending;2025-12-11;USD;FOB;;;;;53152.13;;53152.13;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:31;2026-03-19 15:19:31;2;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21049;;;;;false;false;false;false;false;false;false;true;false;;;2026-03-01 00:00:00;2026-03-01 00:00:00;;;;;;;;;;;;;CNY;;;;;ZF - OVERSEAS LOGISTICS OPERATIONS;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;ACAJUTLA, EL SALVADOR;;;;0;0;0;0;;;;;0.00;;HARMONY (ZF);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18242;1;1103966;draft;45484.57;pending;2025-12-11;USD;FOB;;;;;45484.57;;45484.57;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:31;2026-03-19 15:19:31;2;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21050;;;;;false;false;false;false;false;false;false;true;false;;;2026-03-01 00:00:00;2026-03-01 00:00:00;;;;;;;;;;;DAP;DAP;CNY;;;;;ZF - OVERSEAS LOGISTICS OPERATIONS;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;ACAJUTLA, EL SALVADOR;;;;0;0;0;0;;;;;0.00;;HARMONY (ZF);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
18243;1;1103967;draft;27030.71;pending;2025-12-11;USD;FOB;;;;;27030.71;;27030.71;;;;;0.00;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19 15:19:31;2026-03-19 15:19:31;2;;606;;;;"""[\""Standard\""]""";0.00;0.00;0.00;;;false;;;false;;21051;;;;;false;false;false;false;false;false;false;true;false;;;2026-03-01 00:00:00;2026-03-01 00:00:00;;;;;;;;;;;DAP;DAP;CNY;;;;;ZF - OVERSEAS LOGISTICS OPERATIONS;71;EPA;OLO1;;;;;;;;NANSHA, CHINA;ACAJUTLA, EL SALVADOR;;;;0;0;0;0;;;;;0.00;;HARMONY (ZF);;2025-12-11 00:00:00;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;false;;;
